11163
47   ( 3.21629, -0.166864)  ( 3.20314, -0.191793) 
47   ( 3.19315, -0.265486)  ( 3.20752, -0.280243) 
47   ( 3.19874, -0.245785)  ( 3.19315, -0.265486) 
47   ( 3.21188, -0.238557)  ( 3.19874, -0.245785) 
47   ( 3.18077, -0.316972)  ( 3.18934, -0.337471) 
47   ( 3.18442, -0.305221)  ( 3.18077, -0.316972) 
47   ( 3.20365, -0.297558)  ( 3.18442, -0.305221) 
47   ( 3.15652, -0.368743)  ( 3.16092, -0.387548) 
47   ( 3.16199, -0.356343)  ( 3.15652, -0.368743) 
46   ( 3.1854, -0.347108)  ( 3.16199, -0.356343) 
47   ( 3.11754, -0.430351)  ( 3.11271, -0.452191) 
46   ( 3.1241, -0.413108)  ( 3.11754, -0.430351) 
46   ( 3.15229, -0.405963)  ( 3.1241, -0.413108) 
45   ( 3.0675, -0.511087)  ( 3.06756, -0.53566) 
46   ( 3.07601, -0.488527)  ( 3.0675, -0.511087) 
47   ( 3.10493, -0.473135)  ( 3.07601, -0.488527) 
47   ( 3.02815, -0.606667)  ( 3.04845, -0.618493) 
47   ( 3.04332, -0.577216)  ( 3.02815, -0.606667) 
47   ( 3.05372, -0.564944)  ( 3.04332, -0.577216) 
47   ( 3.01827, -0.677938)  ( 3.03383, -0.698579) 
46   ( 3.0242, -0.664239)  ( 3.01827, -0.677938) 
46   ( 3.03442, -0.649618)  ( 3.0242, -0.664239) 
47   ( 3.00821, -0.734432)  ( 3.01947, -0.750213) 
47   ( 3.01274, -0.721107)  ( 3.00821, -0.734432) 
46   ( 3.0286, -0.714993)  ( 3.01274, -0.721107) 
47   ( 2.98956, -0.780714)  ( 2.99557, -0.800161) 
47   ( 2.99487, -0.768744)  ( 2.98956, -0.780714) 
47   ( 3.01437, -0.764027)  ( 2.99487, -0.768744) 
46   ( 2.96372, -0.825065)  ( 2.96681, -0.84755) 
47   ( 2.96884, -0.816917)  ( 2.96372, -0.825065) 
47   ( 2.99041, -0.809574)  ( 2.96884, -0.816917) 
47   ( 2.93146, -0.869516)  ( 2.93391, -0.889452) 
47   ( 2.93926, -0.859795)  ( 2.93146, -0.869516) 
46   ( 2.9604, -0.856611)  ( 2.93926, -0.859795) 
47   ( 2.89119, -0.909304)  ( 2.88715, -0.927007) 
47   ( 2.90056, -0.898447)  ( 2.89119, -0.909304) 
46   ( 2.92461, -0.90018)  ( 2.90056, -0.898447) 
47   ( 2.83373, -0.950671)  ( 2.82189, -0.968206) 
47   ( 2.84547, -0.937062)  ( 2.83373, -0.950671) 
47   ( 2.87577, -0.939762)  ( 2.84547, -0.937062) 
45   ( 2.76324, -1.00199)  ( 2.75832, -1.02505) 
46   ( 2.77971, -0.986996)  ( 2.76324, -1.00199) 
47   ( 2.80736, -0.983262)  ( 2.77971, -0.986996) 
45   ( 2.70422, -1.06206)  ( 2.70671, -1.09084) 
43   ( 2.72268, -1.049)  ( 2.70422, -1.06206) 
43   ( 2.73536, -1.04235)  ( 2.72268, -1.049) 
45   ( 2.66814, -1.11283)  ( 2.67132, -1.13657) 
45   ( 2.67889, -1.10455)  ( 2.66814, -1.11283) 
45   ( 2.69447, -1.10024)  ( 2.67889, -1.10455) 
45   ( 2.63442, -1.14838)  ( 2.63355, -1.16794) 
45   ( 2.64327, -1.14153)  ( 2.63442, -1.14838) 
45   ( 2.66126, -1.14524)  ( 2.64327, -1.14153) 
44   ( 2.59456, -1.17374)  ( 2.5873, -1.19355) 
45   ( 2.60366, -1.16847)  ( 2.59456, -1.17374) 
44   ( 2.6233, -1.17488)  ( 2.60366, -1.16847) 
43   ( 2.549, -1.19449)  ( 2.53834, -1.21414) 
43   ( 2.55728, -1.19104)  ( 2.549, -1.19449) 
45   ( 2.57876, -1.19758)  ( 2.55728, -1.19104) 
45   ( 2.49584, -1.21513)  ( 2.48826, -1.23031) 
45   ( 2.50221, -1.21113)  ( 2.49584, -1.21513) 
45   ( 2.50942, -1.20887)  ( 2.50221, -1.21113) 
45   ( 2.52963, -1.21729)  ( 2.50942, -1.20887) 
44   ( 2.4448, -1.23287)  ( 2.43939, -1.24135) 
44   ( 2.45842, -1.22401)  ( 2.4448, -1.23287) 
45   ( 2.46889, -1.22702)  ( 2.45842, -1.22401) 
45   ( 2.47954, -1.23261)  ( 2.46889, -1.22702) 
45   ( 2.39545, -1.24117)  ( 2.38765, -1.24932) 
45   ( 2.41446, -1.23613)  ( 2.39545, -1.24117) 
44   ( 2.4245, -1.24474)  ( 2.41446, -1.23613) 
44   ( 2.35207, -1.2414)  ( 2.34288, -1.25383) 
44   ( 2.36758, -1.24275)  ( 2.35207, -1.2414) 
45   ( 2.37809, -1.24997)  ( 2.36758, -1.24275) 
45   ( 2.30694, -1.23838)  ( 2.29167, -1.25226) 
45   ( 2.31969, -1.25382)  ( 2.30694, -1.23838) 
45   ( 2.24277, -1.23503)  ( 2.23439, -1.24132) 
45   ( 2.26346, -1.23508)  ( 2.24277, -1.23503) 
45   ( 2.26703, -1.24898)  ( 2.26346, -1.23508) 
44   ( 2.19837, -1.22179)  ( 2.1873, -1.23272) 
45   ( 2.21444, -1.23893)  ( 2.19837, -1.22179) 
44   ( 2.1548, -1.20914)  ( 2.13521, -1.21575) 
44   ( 2.16146, -1.22484)  ( 2.1548, -1.20914) 
45   ( 2.09052, -1.18711)  ( 2.08288, -1.19408) 
45   ( 2.10993, -1.19356)  ( 2.09052, -1.18711) 
44   ( 2.1096, -1.20584)  ( 2.10993, -1.19356) 
43   ( 2.04719, -1.16394)  ( 2.033, -1.17017) 
45   ( 2.05844, -1.18301)  ( 2.04719, -1.16394) 
43   ( 2.00526, -1.141)  ( 1.98338, -1.14219) 
43   ( 2.00823, -1.15669)  ( 2.00526, -1.141) 
45   ( 1.94746, -1.10723)  ( 1.93482, -1.11089) 
44   ( 1.9582, -1.11466)  ( 1.94746, -1.10723) 
44   ( 1.95922, -1.12714)  ( 1.9582, -1.11466) 
45   ( 1.90513, -1.07378)  ( 1.88815, -1.07717) 
44   ( 1.91156, -1.0946)  ( 1.90513, -1.07378) 
43   ( 1.8675, -1.0437)  ( 1.84295, -1.04057) 
43   ( 1.86548, -1.05931)  ( 1.8675, -1.0437) 
46   ( 1.81429, -0.996106)  ( 1.79964, -1.00147) 
46   ( 1.82327, -1.02063)  ( 1.81429, -0.996106) 
47   ( 1.78124, -0.963194)  ( 1.75847, -0.960027) 
47   ( 1.77891, -0.981177)  ( 1.78124, -0.963194) 
47   ( 1.73573, -0.912868)  ( 1.71979, -0.916385) 
46   ( 1.74626, -0.93055)  ( 1.73573, -0.912868) 
46   ( 1.74189, -0.938473)  ( 1.74626, -0.93055) 
46   ( 1.69363, -0.86576)  ( 1.68405, -0.868375) 
46   ( 1.70821, -0.879006)  ( 1.69363, -0.86576) 
47   ( 1.70162, -0.893938)  ( 1.70821, -0.879006) 
46   ( 1.6707, -0.827697)  ( 1.65066, -0.822505) 
46   ( 1.66704, -0.846995)  ( 1.6707, -0.827697) 
47   ( 1.63711, -0.775638)  ( 1.62017, -0.772249) 
47   ( 1.63517, -0.797786)  ( 1.63711, -0.775638) 
47   ( 1.60679, -0.722716)  ( 1.59226, -0.720024) 
47   ( 1.60599, -0.746516)  ( 1.60679, -0.722716) 
46   ( 1.5791, -0.668857)  ( 1.56522, -0.677979) 
44   ( 1.586, -0.686319)  ( 1.5791, -0.668857) 
44   ( 1.57925, -0.69337)  ( 1.586, -0.686319) 
46   ( 1.55342, -0.61404)  ( 1.53974, -0.620746) 
46   ( 1.54304, -0.628622)  ( 1.55342, -0.61404) 
44   ( 3.97385, 0.146428)  ( 3.9652, 0.113437) 
45   ( 3.99642, 0.168456)  ( 3.97385, 0.146428) 
45   ( 4.02294, 0.179629)  ( 3.99642, 0.168456) 
44   ( 4.06308, 0.16218)  ( 4.02294, 0.179629) 
47   ( 3.86173, 0.0969015)  ( 3.86132, 0.0669896) 
46   ( 3.86828, 0.102504)  ( 3.86173, 0.0969015) 
45   ( 3.89597, 0.107464)  ( 3.86828, 0.102504) 
46   ( 3.91137, 0.0979177)  ( 3.89597, 0.107464) 
46   ( 3.8062, 0.0710534)  ( 3.79425, 0.0501782) 
46   ( 3.82243, 0.0742351)  ( 3.8062, 0.0710534) 
47   ( 3.83765, 0.0629392)  ( 3.82243, 0.0742351) 
46   ( 3.75193, 0.0666652)  ( 3.73547, 0.053254) 
47   ( 3.76359, 0.0665912)  ( 3.75193, 0.0666652) 
46   ( 3.7801, 0.0497659)  ( 3.76359, 0.0665912) 
47   ( 3.68521, 0.0734741)  ( 3.67278, 0.0597387) 
46   ( 3.7059, 0.0714835)  ( 3.68521, 0.0734741) 
46   ( 3.71801, 0.0550731)  ( 3.7059, 0.0714835) 
47   ( 3.61094, 0.0792315)  ( 3.60287, 0.0620057) 
47   ( 3.64047, 0.0759323)  ( 3.61094, 0.0792315) 
47   ( 3.64726, 0.0620031)  ( 3.64047, 0.0759323) 
47   ( 3.52736, 0.0778951)  ( 3.52282, 0.0621772) 
47   ( 3.56546, 0.0784039)  ( 3.52736, 0.0778951) 
47   ( 3.57166, 0.0636804)  ( 3.56546, 0.0784039) 
47   ( 3.41144, 0.0501975)  ( 3.40684, 0.0395821) 
46   ( 3.4639, 0.0724664)  ( 3.41144, 0.0501975) 
46   ( 3.47733, 0.0547057)  ( 3.4639, 0.0724664) 
48   ( 3.28375, -0.0411198)  ( 3.2919, -0.0566819) 
49   ( 3.33298, 0.00631929)  ( 3.28375, -0.0411198) 
47   ( 3.34815, 0.002075)  ( 3.33298, 0.00631929) 
47   ( 3.21629, -0.166864)  ( 3.24794, -0.162302) 
47   ( 3.22061, -0.156016)  ( 3.21629, -0.166864) 
47   ( 3.24922, -0.114716)  ( 3.22061, -0.156016) 
47   ( 3.21188, -0.238557)  ( 3.22874, -0.253048) 
47   ( 3.21968, -0.214015)  ( 3.21188, -0.238557) 
47   ( 3.23069, -0.201302)  ( 3.21968, -0.214015) 
47   ( 3.20365, -0.297558)  ( 3.21508, -0.312822) 
47   ( 3.20752, -0.280243)  ( 3.20365, -0.297558) 
46   ( 3.2251, -0.273737)  ( 3.20752, -0.280243) 
46   ( 3.1854, -0.347108)  ( 3.19268, -0.367611) 
46   ( 3.18934, -0.337471)  ( 3.1854, -0.347108) 
47   ( 3.21051, -0.328094)  ( 3.18934, -0.337471) 
47   ( 3.15229, -0.405963)  ( 3.15383, -0.422588) 
47   ( 3.16092, -0.387548)  ( 3.15229, -0.405963) 
47   ( 3.18462, -0.383856)  ( 3.16092, -0.387548) 
46   ( 3.10493, -0.473135)  ( 3.0984, -0.496018) 
47   ( 3.11271, -0.452191)  ( 3.10493, -0.473135) 
46   ( 3.14354, -0.44506)  ( 3.11271, -0.452191) 
46   ( 3.05372, -0.564944)  ( 3.0645, -0.587465) 
46   ( 3.06756, -0.53566)  ( 3.05372, -0.564944) 
46   ( 3.08813, -0.520647)  ( 3.06756, -0.53566) 
47   ( 3.03442, -0.649618)  ( 3.05306, -0.670701) 
47   ( 3.04353, -0.630081)  ( 3.03442, -0.649618) 
46   ( 3.0286, -0.714993)  ( 3.04278, -0.730597) 
46   ( 3.03383, -0.698579)  ( 3.0286, -0.714993) 
47   ( 3.04612, -0.692388)  ( 3.03383, -0.698579) 
47   ( 3.01437, -0.764027)  ( 3.02207, -0.781902) 
47   ( 3.01947, -0.750213)  ( 3.01437, -0.764027) 
47   ( 3.03847, -0.745224)  ( 3.01947, -0.750213) 
47   ( 2.99041, -0.809574)  ( 2.99396, -0.831922) 
47   ( 2.99557, -0.800161)  ( 2.99041, -0.809574) 
47   ( 3.01681, -0.792514)  ( 2.99557, -0.800161) 
46   ( 2.9604, -0.856611)  ( 2.96314, -0.878753) 
45   ( 2.96681, -0.84755)  ( 2.9604, -0.856611) 
45   ( 2.9883, -0.841092)  ( 2.96681, -0.84755) 
46   ( 2.92461, -0.90018)  ( 2.92542, -0.919069) 
46   ( 2.93391, -0.889452)  ( 2.92461, -0.90018) 
47   ( 2.95575, -0.888354)  ( 2.93391, -0.889452) 
47   ( 2.87577, -0.939762)  ( 2.86808, -0.954942) 
47   ( 2.88715, -0.927007)  ( 2.87577, -0.939762) 
47   ( 2.91416, -0.931331)  ( 2.88715, -0.927007) 
45   ( 2.80736, -0.983262)  ( 2.79702, -1.0017) 
47   ( 2.82189, -0.968206)  ( 2.80736, -0.983262) 
46   ( 2.8524, -0.971194)  ( 2.82189, -0.968206) 
45   ( 2.73536, -1.04235)  ( 2.74702, -1.06136) 
45   ( 2.75832, -1.02505)  ( 2.73536, -1.04235) 
45   ( 2.77522, -1.02023)  ( 2.75832, -1.02505) 
44   ( 2.69447, -1.10024)  ( 2.70015, -1.1265) 
45   ( 2.70671, -1.09084)  ( 2.69447, -1.10024) 
43   ( 2.721, -1.08187)  ( 2.70671, -1.09084) 
44   ( 2.66126, -1.14524)  ( 2.66326, -1.1656) 
45   ( 2.67132, -1.13657)  ( 2.66126, -1.14524) 
45   ( 2.68715, -1.13858)  ( 2.67132, -1.13657) 
44   ( 2.6233, -1.17488)  ( 2.61812, -1.19448) 
44   ( 2.63355, -1.16794)  ( 2.6233, -1.17488) 
45   ( 2.65269, -1.17399)  ( 2.63355, -1.16794) 
45   ( 2.57876, -1.19758)  ( 2.56878, -1.21771) 
44   ( 2.5873, -1.19355)  ( 2.57876, -1.19758) 
44   ( 2.60923, -1.19919)  ( 2.5873, -1.19355) 
45   ( 2.52963, -1.21729)  ( 2.51789, -1.23655) 
45   ( 2.53834, -1.21414)  ( 2.52963, -1.21729) 
45   ( 2.55971, -1.22142)  ( 2.53834, -1.21414) 
45   ( 2.47954, -1.23261)  ( 2.46627, -1.25073) 
45   ( 2.48826, -1.23031)  ( 2.47954, -1.23261) 
45   ( 2.50875, -1.23942)  ( 2.48826, -1.23031) 
43   ( 2.4245, -1.24474)  ( 2.4143, -1.25989) 
44   ( 2.43256, -1.24221)  ( 2.4245, -1.24474) 
45   ( 2.43939, -1.24135)  ( 2.43256, -1.24221) 
44   ( 2.45714, -1.2527)  ( 2.43939, -1.24135) 
44   ( 2.37809, -1.24997)  ( 2.3621, -1.26375) 
45   ( 2.38765, -1.24932)  ( 2.37809, -1.24997) 
45   ( 2.40522, -1.26092)  ( 2.38765, -1.24932) 
45   ( 2.31969, -1.25382)  ( 2.30942, -1.26238) 
45   ( 2.32839, -1.24907)  ( 2.31969, -1.25382) 
45   ( 2.34288, -1.25383)  ( 2.32839, -1.24907) 
45   ( 2.35286, -1.26385)  ( 2.34288, -1.25383) 
45   ( 2.26703, -1.24898)  ( 2.25647, -1.25597) 
45   ( 2.28447, -1.24621)  ( 2.26703, -1.24898) 
45   ( 2.29167, -1.25226)  ( 2.28447, -1.24621) 
45   ( 2.29995, -1.26155)  ( 2.29167, -1.25226) 
45   ( 2.21444, -1.23893)  ( 2.20354, -1.24478) 
45   ( 2.22253, -1.23792)  ( 2.21444, -1.23893) 
45   ( 2.23439, -1.24132)  ( 2.22253, -1.23792) 
45   ( 2.24676, -1.25421)  ( 2.23439, -1.24132) 
45   ( 2.16146, -1.22484)  ( 2.15091, -1.22914) 
45   ( 2.17458, -1.22274)  ( 2.16146, -1.22484) 
44   ( 2.1873, -1.23272)  ( 2.17458, -1.22274) 
43   ( 2.1936, -1.24209)  ( 2.1873, -1.23272) 
43   ( 2.1096, -1.20584)  ( 2.09883, -1.2094) 
43   ( 2.1304, -1.20887)  ( 2.1096, -1.20584) 
44   ( 2.13521, -1.21575)  ( 2.1304, -1.20887) 
45   ( 2.14074, -1.22553)  ( 2.13521, -1.21575) 
45   ( 2.05844, -1.18301)  ( 2.04754, -1.18591) 
45   ( 2.06581, -1.18222)  ( 2.05844, -1.18301) 
45   ( 2.08288, -1.19408)  ( 2.06581, -1.18222) 
45   ( 2.08847, -1.20489)  ( 2.08288, -1.19408) 
45   ( 2.00823, -1.15669)  ( 1.99726, -1.15896) 
45   ( 2.02322, -1.15808)  ( 2.00823, -1.15669) 
43   ( 2.033, -1.17017)  ( 2.02322, -1.15808) 
43   ( 2.03706, -1.18051)  ( 2.033, -1.17017) 
45   ( 1.95922, -1.12714)  ( 1.94818, -1.12881) 
45   ( 1.98051, -1.13527)  ( 1.95922, -1.12714) 
45   ( 1.98338, -1.14219)  ( 1.98051, -1.13527) 
45   ( 1.98674, -1.15271)  ( 1.98338, -1.14219) 
44   ( 1.91156, -1.0946)  ( 1.90049, -1.09569) 
44   ( 1.92012, -1.09477)  ( 1.91156, -1.0946) 
45   ( 1.93482, -1.11089)  ( 1.92012, -1.09477) 
45   ( 1.93773, -1.12177)  ( 1.93482, -1.11089) 
45   ( 1.86548, -1.05931)  ( 1.85438, -1.05981) 
45   ( 1.88189, -1.06422)  ( 1.86548, -1.05931) 
45   ( 1.88815, -1.07717)  ( 1.88189, -1.06422) 
45   ( 1.89024, -1.08794)  ( 1.88815, -1.07717) 
45   ( 1.82327, -1.02063)  ( 1.81005, -1.02134) 
45   ( 1.82802, -1.02304)  ( 1.82327, -1.02063) 
45   ( 1.83964, -1.03304)  ( 1.82802, -1.02304) 
45   ( 1.84295, -1.04057)  ( 1.83964, -1.03304) 
45   ( 1.84445, -1.05144)  ( 1.84295, -1.04057) 
47   ( 1.77891, -0.981177)  ( 1.76774, -0.980414) 
47   ( 1.79208, -0.985191)  ( 1.77891, -0.981177) 
46   ( 1.79964, -1.00147)  ( 1.79208, -0.985191) 
45   ( 1.80057, -1.01243)  ( 1.79964, -1.00147) 
47   ( 1.74189, -0.938473)  ( 1.72776, -0.937164) 
47   ( 1.75768, -0.952752)  ( 1.74189, -0.938473) 
47   ( 1.75847, -0.960027)  ( 1.75768, -0.952752) 
47   ( 1.75885, -0.971091)  ( 1.75847, -0.960027) 
47   ( 1.70162, -0.893938)  ( 1.69045, -0.891678) 
47   ( 1.71535, -0.901125)  ( 1.70162, -0.893938) 
47   ( 1.71979, -0.916385)  ( 1.71535, -0.901125) 
47   ( 1.71958, -0.927545)  ( 1.71979, -0.916385) 
47   ( 1.66704, -0.846995)  ( 1.65596, -0.843944) 
47   ( 1.67562, -0.851203)  ( 1.66704, -0.846995) 
47   ( 1.68405, -0.868375)  ( 1.67562, -0.851203) 
47   ( 1.68302, -0.881798)  ( 1.68405, -0.868375) 
47   ( 1.63517, -0.797786)  ( 1.62424, -0.793963) 
47   ( 1.64123, -0.801791)  ( 1.63517, -0.797786) 
47   ( 1.64905, -0.813334)  ( 1.64123, -0.801791) 
47   ( 1.65066, -0.822505)  ( 1.64905, -0.813334) 
47   ( 1.64923, -0.833793)  ( 1.65066, -0.822505) 
47   ( 1.60599, -0.746516)  ( 1.59524, -0.741983) 
46   ( 1.60945, -0.74783)  ( 1.60599, -0.746516) 
46   ( 1.61923, -0.761698)  ( 1.60945, -0.74783) 
47   ( 1.62017, -0.772249)  ( 1.61923, -0.761698) 
47   ( 1.61819, -0.783583)  ( 1.62017, -0.772249) 
46   ( 1.57925, -0.69337)  ( 1.56963, -0.689634) 
46   ( 1.59117, -0.708059)  ( 1.57925, -0.69337) 
47   ( 1.59226, -0.720024)  ( 1.59117, -0.708059) 
47   ( 1.58977, -0.731375)  ( 1.59226, -0.720024) 
47   ( 1.55573, -0.639298)  ( 1.54553, -0.635726) 
46   ( 1.56518, -0.65308)  ( 1.55573, -0.639298) 
46   ( 1.56103, -0.672235)  ( 1.56518, -0.65308) 
46   ( 1.53176, -0.583366)  ( 1.52172, -0.57968) 
47   ( 1.54123, -0.597282)  ( 1.53176, -0.583366) 
47   ( 1.53544, -0.616301)  ( 1.54123, -0.597282) 
47   ( 1.50888, -0.526414)  ( 1.49911, -0.524151) 
47   ( 1.51871, -0.540562)  ( 1.50888, -0.526414) 
47   ( 1.51084, -0.558992)  ( 1.51871, -0.540562) 
47   ( 1.48645, -0.468583)  ( 1.47669, -0.467979) 
47   ( 1.49704, -0.482938)  ( 1.48645, -0.468583) 
46   ( 1.4867, -0.500574)  ( 1.49704, -0.482938) 
47   ( 1.47441, -0.424938)  ( 1.45348, -0.411355) 
47   ( 1.46379, -0.441504)  ( 1.47441, -0.424938) 
47   ( 1.45015, -0.366651)  ( 1.43058, -0.352397) 
47   ( 1.44189, -0.382114)  ( 1.45015, -0.366651) 
46   ( 1.42443, -0.307872)  ( 1.4073, -0.309028) 
47   ( 1.40989, -0.314731)  ( 1.42443, -0.307872) 
47   ( 1.39675, -0.249003)  ( 1.38095, -0.250367) 
47   ( 1.38369, -0.255972)  ( 1.39675, -0.249003) 
46   ( 4.27743, 0.129514)  ( 4.25491, 0.0973072) 
45   ( 4.29216, 0.133335)  ( 4.27743, 0.129514) 
45   ( 4.32007, 0.148508)  ( 4.29216, 0.133335) 
45   ( 4.33223, 0.144078)  ( 4.32007, 0.148508) 
46   ( 4.36245, 0.0926135)  ( 4.33223, 0.144078) 
44   ( 4.06308, 0.16218)  ( 4.03085, 0.101425) 
44   ( 4.07344, 0.166992)  ( 4.06308, 0.16218) 
44   ( 4.0994, 0.168065)  ( 4.07344, 0.166992) 
44   ( 4.12594, 0.152483)  ( 4.0994, 0.168065) 
45   ( 4.14465, 0.134014)  ( 4.12594, 0.152483) 
44   ( 4.1555, 0.101969)  ( 4.14465, 0.134014) 
46   ( 3.91137, 0.0979177)  ( 3.9062, 0.0592189) 
46   ( 3.94615, 0.113792)  ( 3.91137, 0.0979177) 
44   ( 3.9652, 0.113437)  ( 3.94615, 0.113792) 
44   ( 3.99735, 0.102324)  ( 3.9652, 0.113437) 
47   ( 3.83765, 0.0629392)  ( 3.82564, 0.0350961) 
47   ( 3.86132, 0.0669896)  ( 3.83765, 0.0629392) 
47   ( 3.87606, 0.0569327)  ( 3.86132, 0.0669896) 
45   ( 3.7801, 0.0497659)  ( 3.76387, 0.034961) 
46   ( 3.79425, 0.0501782)  ( 3.7801, 0.0497659) 
47   ( 3.81001, 0.0344534)  ( 3.79425, 0.0501782) 
47   ( 3.71801, 0.0550731)  ( 3.70416, 0.0419373) 
46   ( 3.73547, 0.053254)  ( 3.71801, 0.0550731) 
46   ( 3.74921, 0.0364082)  ( 3.73547, 0.053254) 
47   ( 3.64726, 0.0620031)  ( 3.63709, 0.0473551) 
47   ( 3.67278, 0.0597387)  ( 3.64726, 0.0620031) 
47   ( 3.68104, 0.0447277)  ( 3.67278, 0.0597387) 
46   ( 3.57166, 0.0636804)  ( 3.56451, 0.045951) 
47   ( 3.60287, 0.0620057)  ( 3.57166, 0.0636804) 
47   ( 3.60991, 0.0484983)  ( 3.60287, 0.0620057) 
47   ( 3.47733, 0.0547057)  ( 3.47559, 0.0421488) 
47   ( 3.52282, 0.0621772)  ( 3.47733, 0.0547057) 
46   ( 3.5312, 0.0443678)  ( 3.52282, 0.0621772) 
47   ( 3.34815, 0.002075)  ( 3.35218, -0.0113916) 
46   ( 3.40684, 0.0395821)  ( 3.34815, 0.002075) 
47   ( 3.42039, 0.0237885)  ( 3.40684, 0.0395821) 
46   ( 3.24922, -0.114716)  ( 3.26814, -0.12099) 
47   ( 3.24769, -0.107911)  ( 3.24922, -0.114716) 
47   ( 3.2941, -0.0611601)  ( 3.24769, -0.107911) 
47   ( 3.23069, -0.201302)  ( 3.24871, -0.221061) 
47   ( 3.23965, -0.180404)  ( 3.23069, -0.201302) 
46   ( 3.2251, -0.273737)  ( 3.23923, -0.286701) 
46   ( 3.22874, -0.253048)  ( 3.2251, -0.273737) 
45   ( 3.24475, -0.2469)  ( 3.22874, -0.253048) 
47   ( 3.21051, -0.328094)  ( 3.21869, -0.348133) 
47   ( 3.21508, -0.312822)  ( 3.21051, -0.328094) 
46   ( 3.2347, -0.305816)  ( 3.21508, -0.312822) 
47   ( 3.18462, -0.383856)  ( 3.19164, -0.401447) 
47   ( 3.19268, -0.367611)  ( 3.18462, -0.383856) 
47   ( 3.21406, -0.359575)  ( 3.19268, -0.367611) 
46   ( 3.14354, -0.44506)  ( 3.14238, -0.458294) 
46   ( 3.15383, -0.422588)  ( 3.14354, -0.44506) 
47   ( 3.18139, -0.421479)  ( 3.15383, -0.422588) 
46   ( 3.08813, -0.520647)  ( 3.08904, -0.54174) 
46   ( 3.0984, -0.496018)  ( 3.08813, -0.520647) 
46   ( 3.12674, -0.490022)  ( 3.0984, -0.496018) 
46   ( 3.04353, -0.630081)  ( 3.06941, -0.63784) 
47   ( 3.04845, -0.618493)  ( 3.04353, -0.630081) 
46   ( 3.0645, -0.587465)  ( 3.04845, -0.618493) 
46   ( 3.07049, -0.577732)  ( 3.0645, -0.587465) 
47   ( 3.04612, -0.692388)  ( 3.06459, -0.707728) 
47   ( 3.05306, -0.670701)  ( 3.04612, -0.692388) 
47   ( 3.06078, -0.663072)  ( 3.05306, -0.670701) 
47   ( 3.03847, -0.745224)  ( 3.04824, -0.762169) 
47   ( 3.04278, -0.730597)  ( 3.03847, -0.745224) 
47   ( 3.06104, -0.724089)  ( 3.04278, -0.730597) 
47   ( 3.01681, -0.792514)  ( 3.02125, -0.814358) 
47   ( 3.02207, -0.781902)  ( 3.01681, -0.792514) 
47   ( 3.04277, -0.774568)  ( 3.02207, -0.781902) 
46   ( 2.9883, -0.841092)  ( 2.99082, -0.864156) 
46   ( 2.99396, -0.831922)  ( 2.9883, -0.841092) 
47   ( 3.01574, -0.823835)  ( 2.99396, -0.831922) 
46   ( 2.95575, -0.888354)  ( 2.9578, -0.910287) 
47   ( 2.96314, -0.878753)  ( 2.95575, -0.888354) 
47   ( 2.98481, -0.873334)  ( 2.96314, -0.878753) 
47   ( 2.91416, -0.931331)  ( 2.91265, -0.947711) 
47   ( 2.92542, -0.919069)  ( 2.91416, -0.931331) 
46   ( 2.94948, -0.92037)  ( 2.92542, -0.919069) 
46   ( 2.8524, -0.971194)  ( 2.84528, -0.982721) 
46   ( 2.86808, -0.954942)  ( 2.8524, -0.971194) 
47   ( 2.89663, -0.963898)  ( 2.86808, -0.954942) 
45   ( 2.77522, -1.02023)  ( 2.77234, -1.04254) 
44   ( 2.79702, -1.0017)  ( 2.77522, -1.02023) 
44   ( 2.81884, -1.00549)  ( 2.79702, -1.0017) 
43   ( 2.721, -1.08187)  ( 2.72961, -1.10898) 
43   ( 2.73771, -1.06892)  ( 2.721, -1.08187) 
45   ( 2.68715, -1.13858)  ( 2.69307, -1.16056) 
44   ( 2.70015, -1.1265)  ( 2.68715, -1.13858) 
44   ( 2.71167, -1.12698)  ( 2.70015, -1.1265) 
45   ( 2.65269, -1.17399)  ( 2.64947, -1.19385) 
44   ( 2.66326, -1.1656)  ( 2.65269, -1.17399) 
44   ( 2.68248, -1.17054)  ( 2.66326, -1.1656) 
45   ( 2.60923, -1.19919)  ( 2.59997, -1.21979) 
45   ( 2.61812, -1.19448)  ( 2.60923, -1.19919) 
45   ( 2.64018, -1.19936)  ( 2.61812, -1.19448) 
45   ( 2.55971, -1.22142)  ( 2.54853, -1.24125) 
45   ( 2.56878, -1.21771)  ( 2.55971, -1.22142) 
45   ( 2.59066, -1.22403)  ( 2.56878, -1.21771) 
45   ( 2.50875, -1.23942)  ( 2.49606, -1.25819) 
45   ( 2.51789, -1.23655)  ( 2.50875, -1.23942) 
45   ( 2.53908, -1.24467)  ( 2.51789, -1.23655) 
43   ( 2.45714, -1.2527)  ( 2.44291, -1.2702) 
44   ( 2.46627, -1.25073)  ( 2.45714, -1.2527) 
45   ( 2.48652, -1.26071)  ( 2.46627, -1.25073) 
44   ( 2.40522, -1.26092)  ( 2.38941, -1.2769) 
44   ( 2.4143, -1.25989)  ( 2.40522, -1.26092) 
44   ( 2.43336, -1.27177)  ( 2.4143, -1.25989) 
45   ( 2.35286, -1.26385)  ( 2.33551, -1.27817) 
44   ( 2.3621, -1.26375)  ( 2.35286, -1.26385) 
